tconst,name,genre,film year,rating,nconst,Primary Actor Relative Ratings,Primary Actor Relative Ratings - Mean,Primary Actor Relative Ratings - Std Dev
tt0062713,Guns for San Sebastian,"['Action', 'Adventure', 'Drama']",1968,6.6,['nm0000063'],[-0.0432568611020789],-0.0432568611020789,0.0
tt0064259,A Dream of Kings,['Drama'],1969,6.3,['nm0000063'],[-0.3498005969139986],-0.3498005969139986,0.0
tt0064952,The Secret of Santa Vittoria,"['Comedy', 'Drama', 'War']",1969,7.3,['nm0000063'],[0.6587867666266118],0.6587867666266118,0.0
tt0065726,Flap,"['Drama', 'Western']",1970,5.7,['nm0000063'],[-0.9589205417881024],-0.9589205417881024,0.0
tt0066273,R.P.M.,['Drama'],1970,5.2,['nm0000063'],[-1.4632142235584076],-1.4632142235584076,0.0
tt0066542,A Walk in the Spring Rain,"['Drama', 'Romance']",1970,6.2,['nm0000063'],[-0.454626860017797],-0.454626860017797,0.0
tt0066683,The Man and the City,['Drama'],1971,7.6,['nm0000063'],[0.9534279221893196],0.9534279221893196,0.0
tt0066917,The City,['Drama'],1971,7.8,['nm0000063'],[1.155145394897442],1.155145394897442,0.0
tt0068168,Across 110th Street,"['Action', 'Crime', 'Drama']",1972,7.0,['nm0000063'],[0.3443079773152168],0.3443079773152168,0.0
tt0068454,Deaf Smith & Johnny Ears,['Western'],1973,5.6,['nm0000063'],[-1.071681858391376],-1.071681858391376,0.0
tt0069989,The Don Is Dead,"['Action', 'Crime', 'Drama']",1973,6.2,['nm0000063'],[-0.466529440267009],-0.466529440267009,0.0
tt0074487,The Inheritance,['Drama'],1976,7.1,['nm0000063'],[0.4292966066703278],0.4292966066703278,0.0
tt0074896,The Message,"['Biography', 'Drama', 'History']",1976,8.2,['nm0000063'],[1.538742706564999],1.538742706564999,0.0
tt0075307,Target of an Assassin,['Thriller'],1977,4.9,['nm0000063'],[-1.7935631198687525],-1.7935631198687525,0.0
tt0076101,The Con Artists,"['Comedy', 'Crime']",1976,7.5,['nm0000063'],[0.8327315520865725],0.8327315520865725,0.0
tt0077296,Caravans,"['Action', 'Adventure', 'History']",1978,6.1,['nm0000063'],[-0.5872258103697571],-0.5872258103697571,0.0
tt0077326,The Children of Sanchez,['Drama'],1978,6.3,['nm0000063'],[-0.3855083376616348],-0.3855083376616348,0.0
tt0077636,The Greek Tycoon,['Drama'],1978,5.4,['nm0000063'],[-1.2932369648481838],-1.2932369648481838,0.0
tt0079700,The Passage,"['Action', 'Drama', 'War']",1979,6.0,['nm0000063'],[-0.6920520734735555],-0.6920520734735555,0.0
tt0081059,Lion of the Desert,"['Biography', 'Drama', 'History']",1980,8.3,['nm0000063'],[1.6237313359201118],1.6237313359201118,0.0
tt0082516,High Risk,"['Action', 'Comedy', 'Crime']",1981,5.7,['nm0000063'],[-1.0025633360352129],-1.0025633360352129,0.0
tt0083024,The Salamander,['Thriller'],1981,5.6,['nm0000063'],[-1.1034220723892745],-1.1034220723892745,0.0
tt0084579,Regina Roma,['Drama'],1983,5.1,['nm0000063'],[-1.615650807659055],-1.615650807659055,0.0
tt0084847,Valentina,['Drama'],1982,6.6,['nm0000063'],[-0.0988022355984015],-0.0988022355984015,0.0
tt0095780,Onassis: The Richest Man in the World,"['Biography', 'Drama', 'Romance']",1988,6.4,['nm0000063'],[-0.324324868804947],-0.324324868804947,0.0
tt0095828,A Man of Passion,"['Drama', 'Romance']",1989,5.4,['nm0000063'],[-1.3368797590952952],-1.3368797590952952,0.0
tt0098391,Stradivari,"['Biography', 'Drama']",1988,6.4,['nm0000063'],[-0.324324868804947],-0.324324868804947,0.0
tt0099656,Ghosts Can't Do It,"['Comedy', 'Crime', 'Fantasy']",1989,2.2,['nm0000063'],[-4.564359322425249],-4.564359322425249,0.0
tt0100288,The Old Man and the Sea,['Drama'],1990,6.7,['nm0000063'],[-0.0296837132422393],-0.0296837132422393,0.0
tt0100485,Revenge,"['Action', 'Crime', 'Drama']",1990,6.2,['nm0000063'],[-0.5339773950125446],-0.5339773950125446,0.0
tt0110015,Hercules and the Amazon Women,"['Action', 'Adventure', 'Fantasy']",1994,6.5,['nm0000063'],[-0.2472712929493104],-0.2472712929493104,0.0
tt0110016,Hercules: The Legendary Journeys - The Circle of Fire,"['Action', 'Adventure', 'Fantasy']",1994,6.5,['nm0000063'],[-0.2472712929493104],-0.2472712929493104,0.0
tt0110017,Hercules: The Legendary Journeys - Hercules and the Lost Kingdom,"['Action', 'Adventure', 'Fantasy']",1994,6.6,['nm0000063'],[-0.1464125565952497],-0.1464125565952497,0.0
tt0110018,Hercules in the Maze of the Minotaur,"['Action', 'Adventure', 'Fantasy']",1994,6.3,['nm0000063'],[-0.4489887656574327],-0.4489887656574327,0.0
tt0110019,Hercules in the Underworld,"['Action', 'Adventure', 'Fantasy']",1994,6.6,['nm0000063'],[-0.1464125565952497],-0.1464125565952497,0.0
tt0111237,Somebody to Love,"['Comedy', 'Drama']",1994,5.4,['nm0000063'],[-1.3567173928439815],-1.3567173928439815,0.0
tt0111415,This Can't Be Love,"['Comedy', 'Drama', 'Romance']",1994,6.2,['nm0000063'],[-0.5498475020114935],-0.5498475020114935,0.0
tt0114887,A Walk in the Clouds,"['Drama', 'Romance']",1995,6.7,['nm0000063'],[-0.0495213469909258],-0.0495213469909258,0.0
tt0116441,Gotti,"['Biography', 'Crime', 'Drama']",1996,7.2,['nm0000063'],[0.4508048080296418],0.4508048080296418,0.0
tt0117604,Seven Servants,"['Drama', 'Romance']",1996,6.0,['nm0000063'],[-0.759500028219091],-0.759500028219091,0.0
tt0117657,The Mayor,"['Crime', 'Drama']",1997,4.5,['nm0000063'],[-2.276348600279744],-2.276348600279744,0.0
tt0166817,A Star for Two,"['Drama', 'Romance']",1991,5.5,['nm0000063'],[-1.243956076240709],-1.243956076240709,0.0
tt0179577,Treasure Island in Outer Space,"['Adventure', 'Sci-Fi']",1987,6.8,['nm0000063'],[0.0830776033610334],0.0830776033610334,0.0
tt0206617,Camino de Santiago,"['Drama', 'Mystery', 'Thriller']",1999,5.4,['nm0000063'],[-1.376555026592669],-1.376555026592669,0.0
tt0207542,Jacqueline Bisset,"['Biography', 'Documentary']",1997,6.9,['nm0000063'],[0.144261072217722],0.144261072217722,0.0
tt0223062,Crosscurrent,['Drama'],1981,8.7,['nm0000063'],[2.023198754586618],2.023198754586618,0.0
tt0228685,Oriundi,"['Drama', 'Fantasy', 'Romance']",1999,6.5,['nm0000063'],[-0.2671089266979978],-0.2671089266979978,0.0
tt0240164,Van Gogh: Darkness Into Light,"['Documentary', 'Short']",1956,6.4,"['nm0000063', 'nm0000018']","[-0.1973640128133512, -0.3639864062863212]",-0.2806752095498361,0.0833111967364849
tt0265692,San Sebastian 1746 in 1968,"['Documentary', 'Short']",1968,6.9,['nm0000063'],[0.259319347960105],0.259319347960105,0.0
tt0275947,Avenging Angelo,"['Action', 'Comedy', 'Crime']",2002,5.2,['nm0000063'],[-1.5901750795500034],-1.5901750795500034,0.0
tt0288877,The Voice of La Raza,['Documentary'],1972,8.8,['nm0000063'],[2.1597652316883167],2.1597652316883167,0.0
tt0297690,27 Wagons Full of Cotton,['\\\\N'],1990,8.2,['nm0000063'],[1.4831973320686755],1.4831973320686755,0.0
tt0315779,Anthony Quinn: The Final Words,"['Biography', 'Documentary']",2001,6.5,['nm0000063'],[-0.2750439801974722],-0.2750439801974722,0.0
tt0327445,El asesinato de Julio César,['Short'],1972,8.8,['nm0000063'],[2.1597652316883167],2.1597652316883167,0.0
tt0338817,The Bronze Screen: 100 Years of the Latino Image in American Cinema,"['Documentary', 'History']",2002,7.2,"['nm0000063', 'nm0001125']","[0.4269996475312177, 0.5028482068272789]",0.4649239271792483,0.0379242796480306
tt0375395,La noche de los castillos,"['Adventure', 'Game-Show']",1995,8.1,['nm0000063'],[1.3625009619659283],1.3625009619659283,0.0
tt0379362,Il mago,['Drama'],1995,8.0,['nm0000063'],[1.2616422256118678],1.2616422256118678,0.0
tt0383009,Terra de canons,"['Drama', 'History', 'Romance']",1999,7.5,['nm0000063'],[0.7414784368426127],0.7414784368426127,0.0
tt0418849,Making 'Avenging Angelo',"['Documentary', 'Short']",2003,5.1,['nm0000063'],[-1.6950013426538018],-1.6950013426538018,0.0
tt0560806,The Films of Tony Scott,"['Biography', 'Documentary']",1999,5.9,"['nm0000063', 'nm0000093']","[-0.8722613448223637, -0.2434513390590497]",-0.5578563419407068,0.314405002881657
tt0596455,"Show #55 - Dolly Buster bedauert, dass es letzten Samstag keine Show gab und 'Die dicken Kinder von Landau' starten","['Comedy', 'Talk-Show']",1996,7.7,['nm0000063'],[0.955098489799947],0.955098489799947,0.0
tt0611252,Anthony Quinn,['Talk-Show'],1996,8.9,['nm0000063'],[2.16540332604868],2.16540332604868,0.0
tt0679210,Anthony Quinn,['Talk-Show'],1999,7.5,['nm0000063'],[0.7414784368426127],0.7414784368426127,0.0
tt0695952,The Long Trail,"['Comedy', 'Drama']",1954,7.8,['nm0000063'],[1.2225933496429775],1.2225933496429775,0.0
tt0727615,Episode dated 21 November 1978,"['Comedy', 'Talk-Show']",1978,8.0,['nm0000063'],[1.3290901803574031],1.3290901803574031,0.0
tt0746733,Billy Graham & Anthony Quinn,"['Family', 'Game-Show']",1960,7.3,['nm0000063'],[0.694494507374248],0.694494507374248,0.0
tt0746837,Anthony Quinn,"['Family', 'Game-Show']",1963,6.3,['nm0000063'],[-0.3259954364155745],-0.3259954364155745,0.0
tt1428540,American Playwrights Theater: The One-Acts,['\\\\N'],1989,6.6,['nm0000063'],[-0.1265749228465633],-0.1265749228465633,0.0
tt1668201,John Cassavetes: To Risk Everything to Express It All,['Documentary'],1996,7.1,['nm0000063'],[0.3499460716755802],0.3499460716755802,0.0
tt2983612,The Making of Lion of the Desert,"['Biography', 'Documentary', 'History']",1981,8.2,['nm0000063'],[1.5189050728163127],1.5189050728163127,0.0
tt3961102,O. Henry's Christmas,['Drama'],1996,6.5,['nm0000063'],[-0.2552063464487857],-0.2552063464487857,0.0
tt4128710,Episode #1.2,"['Adventure', 'Sci-Fi']",1987,5.9,['nm0000063'],[-0.8246510238255156],-0.8246510238255156,0.0
tt4128712,Episode #1.1,"['Adventure', 'Sci-Fi']",1987,6.4,['nm0000063'],[-0.3203573420552102],-0.3203573420552102,0.0
tt4128714,Episode #1.4,"['Adventure', 'Sci-Fi']",1987,6.8,['nm0000063'],[0.0830776033610334],0.0830776033610334,0.0
tt4128716,Episode #1.3,"['Adventure', 'Sci-Fi']",1987,6.8,['nm0000063'],[0.0830776033610334],0.0830776033610334,0.0
tt4128718,Episode #1.5,"['Adventure', 'Sci-Fi']",1987,6.6,['nm0000063'],[-0.1186398693470888],-0.1186398693470888,0.0
tt5321676,Honeymoon on Rhodes,['Short'],1961,7.9,['nm0000063'],[1.2956793987488773],1.2956793987488773,0.0
tt5984620,Bob Newhart/Anthony Quinn/Julie Lynne Hayek,"['Comedy', 'Talk-Show']",1983,9.0,['nm0000063'],[2.3178399101493263],2.3178399101493263,0.0
tt6469114,Behind the scenes with Last Action Hero,"['Documentary', 'Short']",1993,8.1,['nm0000063'],[1.3704360154654027],1.3704360154654027,0.0
tt2964546,Cornwyth,['Fantasy'],2010,8.0,['nm0000063'],[1.202129324365807],1.202129324365807,0.0
tt0043734,Let's Go Crazy,"['Comedy', 'Musical', 'Short']",1951,5.4,['nm0000634'],[-1.295839415096667],-1.295839415096667,0.0
tt0043913,Penny Points to Paradise,"['Comedy', 'Crime']",1951,5.1,['nm0000634'],[-1.5901728221747855],-1.5901728221747855,0.0
tt0044563,Down Among the Z Men,['Comedy'],1952,4.6,['nm0000634'],[-2.083855501162401],-2.083855501162401,0.0
tt0048281,The Ladykillers,"['Comedy', 'Crime']",1955,7.7,"['nm0000634', 'nm0000027']","[0.948208703739228, 0.5710803352060043]",0.7596445194726162,0.1885641842666118
tt0049059,The Case of the Mukkinese Battle-Horn,"['Comedy', 'Short', 'Thriller']",1956,7.0,['nm0000634'],[0.2583037533662002],0.2583037533662002,0.0
tt0050543,Insomnia Is Good for You,"['Comedy', 'Short']",1957,8.5,['nm0000634'],[1.7268437882327043],1.7268437882327043,0.0
tt0050749,Your Past Is Showing,['Comedy'],1957,6.8,['nm0000634'],[0.058954481456703],0.058954481456703,0.0
tt0050985,Big Time Operators,['Comedy'],1957,7.0,['nm0000634'],[0.255176752842115],0.255176752842115,0.0
tt0052343,Up the Creek,['Comedy'],1958,6.2,['nm0000634'],[-0.5328393332236183],-0.5328393332236183,0.0
tt0052427,Tom Thumb,"['Family', 'Fantasy', 'Musical']",1958,6.5,['nm0000634'],[-0.2385059261455006],-0.2385059261455006,0.0
tt0052607,The Battle of the Sexes,['Comedy'],1960,6.7,['nm0000634'],[-0.0485376558082588],-0.0485376558082588,0.0
tt0052911,I'm All Right Jack,['Comedy'],1959,7.2,['nm0000634'],[0.4451450231793559],0.4451450231793559,0.0
tt0053044,Man in a Cocked Hat,['Comedy'],1959,6.3,['nm0000634'],[-0.4378551980549979],-0.4378551980549979,0.0
tt0053084,The Mouse That Roared,['Comedy'],1959,7.0,['nm0000634'],[0.2489227517939439],0.2489227517939439,0.0
tt0053231,The Running Jumping & Standing Still Film,"['Comedy', 'Short']",1959,6.1,['nm0000634'],[-0.63407746944041],-0.63407746944041,0.0
tt0054086,The Millionairess,"['Comedy', 'Drama', 'Romance']",1960,5.5,['nm0000634'],[-1.2258712841207304],-1.2258712841207304,0.0
tt0054115,Never Let Go,"['Crime', 'Drama', 'Thriller']",1960,7.1,['nm0000634'],[0.3439068869625644],0.3439068869625644,0.0
tt0054417,Two Way Stretch,"['Comedy', 'Crime']",1960,6.9,['nm0000634'],[0.1476846155771531],0.1476846155771531,0.0
tt0055201,I Like Money,"['Comedy', 'Drama']",1961,6.3,['nm0000634'],[-0.4441091991031681],-0.4441091991031681,0.0
tt0055916,Trial and Error,"['Comedy', 'Drama']",1962,6.3,['nm0000634'],[-0.4472361996272542],-0.4472361996272542,0.0
tt0056308,Only Two Can Play,"['Comedy', 'Drama']",1962,6.7,['nm0000634'],[-0.05479165685643],-0.05479165685643,0.0
tt0056673,Waltz of the Toreadors,['Comedy'],1962,5.8,['nm0000634'],[-0.937791878090784],-0.937791878090784,0.0
tt0056704,The Wrong Arm of the Law,"['Comedy', 'Crime']",1963,6.8,['nm0000634'],[0.0401924783121903],0.0401924783121903,0.0
tt0056787,The Telegoons,"['Comedy', 'Family']",1963,7.6,['nm0000634'],[0.8250815638538378],0.8250815638538378,0.0
tt0057134,Heavens Above!,['Comedy'],1963,6.8,['nm0000634'],[0.0401924783121903],0.0401924783121903,0.0
tt0057413,The Pink Panther,"['Comedy', 'Crime', 'Romance']",1963,7.1,['nm0000634'],[0.334525885390308],0.334525885390308,0.0
tt0058586,A Shot in the Dark,"['Comedy', 'Mystery']",1964,7.5,['nm0000634'],[0.7238434276370461],0.7238434276370461,0.0
tt0058756,The World of Henry Orient,"['Comedy', 'Drama']",1964,6.7,['nm0000634'],[-0.0610456579046012],-0.0610456579046012,0.0
tt0060200,After the Fox,"['Comedy', 'Crime']",1966,6.5,['nm0000634'],[-0.2635219303381836],-0.2635219303381836,0.0
tt0061414,The Bobo,"['Comedy', 'Romance']",1967,5.5,['nm0000634'],[-1.247760287789328],-1.247760287789328,0.0
tt0061452,Casino Royale,['Comedy'],1967,5.1,"['nm0000634', 'nm0000080']","[-1.6402048305601522, -2.0857315132227248]",-1.8629681718914384,0.2227633413312862
tt0062502,Woman Times Seven,"['Comedy', 'Drama']",1967,6.0,['nm0000634'],[-0.7572046093257985],-0.7572046093257985,0.0
tt0063115,"I Love You, Alice B. Toklas!","['Comedy', 'Romance']",1968,6.2,['nm0000634'],[-0.5641093384644724],-0.5641093384644724,0.0
tt0063415,The Party,['Comedy'],1968,7.5,['nm0000634'],[0.7113354255407047],0.7113354255407047,0.0
tt0064622,The Magic Christian,['Comedy'],1969,6.0,['nm0000634'],[-0.7634586103739697],-0.7634586103739697,0.0
tt0065839,Hoffman,['Comedy'],1970,6.9,['nm0000634'],[0.1164146103362991],0.1164146103362991,0.0
tt0065976,Let It Be,"['Documentary', 'Music']",1969,7.7,['nm0000634'],[0.9044306964020316],0.9044306964020316,0.0
tt0066449,There's a Girl in My Soup,"['Comedy', 'Romance']",1970,5.7,['nm0000634'],[-1.0609190179761725],-1.0609190179761725,0.0
tt0069497,Where Does It Hurt?,"['Comedy', 'Crime']",1972,5.4,['nm0000634'],[-1.3615064261024612],-1.3615064261024612,0.0
tt0069803,The Blockhouse,"['Drama', 'War']",1973,6.0,['nm0000634'],[-0.7759666124703111],-0.7759666124703111,0.0
tt0070106,Ghost in the Noonday Sun,"['Adventure', 'Comedy']",1974,4.8,['nm0000634'],[-1.9564272413068688],-1.9564272413068688,0.0
tt0070488,The Optimists,['Drama'],1973,6.8,['nm0000634'],[0.0089224730713363],0.0089224730713363,0.0
tt0070855,Undercovers Hero,['Comedy'],1974,5.3,['nm0000634'],[-1.465871562843339],-1.465871562843339,0.0
tt0071579,The Great McGonagall,"['Biography', 'Comedy']",1975,5.0,['nm0000634'],[-1.7633319704455417],-1.7633319704455417,0.0
tt0072081,The Return of the Pink Panther,"['Comedy', 'Crime', 'Mystery']",1975,7.1,"['nm0000634', 'nm0001626']","[0.2970018791012828, 0.3405647988727764]",0.3187833389870296,0.0217814598857468
tt0074937,Murder by Death,"['Comedy', 'Crime', 'Mystery']",1976,7.4,"['nm0000634', 'nm0000027']","[0.5882082856553162, 0.0038400775701913]",0.2960241816127538,0.2921841040425624
tt0075066,The Pink Panther Strikes Again,"['Comedy', 'Crime']",1976,7.2,['nm0000634'],[0.3919860142699041],0.3919860142699041,0.0
tt0078163,Revenge of the Pink Panther,"['Comedy', 'Crime', 'Mystery']",1978,6.7,['nm0000634'],[-0.1048236652417967],-0.1048236652417967,0.0
tt0078841,Being There,"['Comedy', 'Drama']",1979,8.0,['nm0000634'],[1.1674940982392952],1.1674940982392952,0.0
tt0079753,The Prisoner of Zenda,"['Adventure', 'Comedy']",1979,5.2,['nm0000634'],[-1.5796177011564712],-1.5796177011564712,0.0
tt0080731,The Fiendish Plot of Dr. Fu Manchu,"['Comedy', 'Crime', 'Fantasy']",1980,5.1,['nm0000634'],[-1.6808558373732636],-1.6808558373732636,0.0
tt0084814,Trail of the Pink Panther,"['Comedy', 'Crime', 'Mystery']",1982,5.0,['nm0000634'],[-1.7852209741141394],-1.7852209741141394,0.0
tt0163493,A Show Called Fred,['Comedy'],1956,7.8,['nm0000634'],[1.0431928389078475],1.0431928389078475,0.0
tt0180386,Whicker's World,['Documentary'],1959,7.6,['nm0000634'],[0.8375895659501792],0.8375895659501792,0.0
tt0193628,"With Love, Sophia","['Comedy', 'Musical']",1967,8.3,['nm0000634'],[1.499351511606439],1.499351511606439,0.0
tt0199203,City Lights,['Talk-Show'],1977,8.2,['nm0000634'],[1.3699703706728767],1.3699703706728767,0.0
tt0259818,"Yes, It's the Cathode-Ray Tube Show!","['Animation', 'Comedy']",1957,5.9,['nm0000634'],[-0.8240457397776499],-0.8240457397776499,0.0
tt0275927,The April 8th Show (Seven Days Early),['Comedy'],1958,8.6,['nm0000634'],[1.821827923401324],1.821827923401324,0.0
tt0282999,Spike,"['Biography', 'Documentary']",1996,7.9,['nm0000634'],[1.016223953637137],1.016223953637137,0.0
tt0288600,The Last Goon Show of All,['Comedy'],1972,8.2,['nm0000634'],[1.3856053732933042],1.3856053732933042,0.0
tt0298349,The Goon Show,['Comedy'],1968,8.2,['nm0000634'],[1.3981133753896455],1.3981133753896455,0.0
tt0305850,Muppet Video: Rowlf's Rhapsodies with the Muppets,"['Comedy', 'Family', 'Music']",1985,7.9,['nm0000634'],[1.050620959402077],1.050620959402077,0.0
tt0310432,Cinema,['Documentary'],1964,6.4,['nm0000634'],[-0.3553790649827189],-0.3553790649827189,0.0
tt0326064,El rey en Londres,"['Comedy', 'Musical']",1966,6.2,['nm0000634'],[-0.5578553374163012],-0.5578553374163012,0.0
tt0400472,Goonreel,['Comedy'],1952,8.0,['nm0000634'],[1.251923112389601],1.251923112389601,0.0
tt0406560,Gateway to the South,"['Comedy', 'Short']",1981,6.4,['nm0000634'],[-0.4085380738921707],-0.4085380738921707,0.0
tt0408367,And So to Bentley,['Comedy'],1954,6.4,['nm0000634'],[-0.3241090597418639],-0.3241090597418639,0.0
tt0430271,Kingdom of Gifts,['Animation'],1978,6.0,['nm0000634'],[-0.7916016150907386],-0.7916016150907386,0.0
tt0600545,The Goons,"['Comedy', 'Documentary']",1997,7.7,['nm0000634'],[0.8168746817276397],0.8168746817276397,0.0
tt0612785,Who'll Bid Two Million Dollars?,"['Action', 'Adventure', 'Crime']",1969,7.3,['nm0000634'],[0.5119861536312075],0.5119861536312075,0.0
tt0653160,Peter Sellers,"['Comedy', 'Family', 'Music']",1978,8.4,['nm0000634'],[1.5630656415342046],1.5630656415342046,0.0
tt0669879,Episode #2.18,"['Comedy', 'Music', 'Talk-Show']",1972,7.7,['nm0000634'],[0.8950496948297754],0.8950496948297754,0.0
tt0690778,"Guest Starring Debbie Reynolds, Peter Sellers and Johnny Carson","['Comedy', 'Music']",1969,7.6,['nm0000634'],[0.8063195607093252],0.8063195607093252,0.0
tt0714745,Stranger,['Comedy'],1972,7.7,['nm0000634'],[0.8950496948297754],0.8950496948297754,0.0
tt0724774,"Judy Garland, Tom Jones, Peter Sellers, Sophie Tucker, Jackie Vernon, The Swingin' Lads, Topo Gigio","['Comedy', 'Family', 'Music']",1965,8.0,['nm0000634'],[1.2112721055764908],1.2112721055764908,0.0
tt0793476,"Birds, Bees and Storks",['Animation'],1965,7.0,['nm0000634'],[0.2301607486494312],0.2301607486494312,0.0
tt1026063,Episode #4.12,"['Comedy', 'Music', 'Talk-Show']",1974,7.9,['nm0000634'],[1.0850179651670162],1.0850179651670162,0.0
tt10715030,Introducing Ealing Studios,"['Documentary', 'Short']",2012,6.4,"['nm0000634', 'nm0000027']","[-0.505475090138819, -1.516795531037172]",-1.0111353105879954,0.5056602204491765
tt12217128,Peter Sellers: A State of Comic Ecstasy,"['Biography', 'Documentary']",2020,7.0,['nm0000634'],[0.0581757198247325],0.0581757198247325,0.0
tt1237861,Best Sellers or: Peter Sellers and Dr. Strangelove,"['Biography', 'Documentary', 'Short']",2004,6.4,['nm0000634'],[-0.480459085946136],-0.480459085946136,0.0
tt1276882,Tales from Hoffnung,['Animation'],1965,4.6,['nm0000634'],[-2.124506507975512],-2.124506507975512,0.0
